uwbid,uwbidnum,Wahlberech,kreisid,xcentroid,ycentroid
06709,6709,1761,0607,1469792.4710456359,6878444.2618742827
06710,6710,1728,0607,1469992.6512968093,6876692.6100980369
06711,6711,1705,0607,1472566.4991674162,6878515.1337544909
06712,6712,1610,0607,1471401.5491823333,6877207.4307785807
06713,6713,1579,0607,1470465.6167417408,6879527.8504246976
06714,6714,1255,0607,1471295.9357514333,6878509.7466983246
06715,6715,1469,0607,1473179.8310757326,6878023.7583035817
06716,6716,1370,0607,1473936.6732597784,6879543.0440843338
06717,6717,1209,0607,1474970.3881287493,6878559.6958763069
06718,6718,1867,0607,1473811.9901098271,6877115.8339802036
06719,6719,1659,0607,1474912.3589315899,6877464.0714780251
07101,7101,1777,0701,1485308.7519234668,6891432.9325004760
07102,7102,1984,0701,1486209.9279124490,6891169.9651694642
07103,7103,1912,0701,1487082.9270175069,6890808.9635222936
07104,7104,1829,0701,1487859.1230248685,6890465.5203023106
07105,7105,1891,0701,1485303.6829889291,6890753.4106981959
07106,7106,1718,0701,1485989.2860004173,6890526.0720245847
07107,7107,1706,0701,1486377.4958024684,6890355.6511472287
07108,7108,1795,0701,1487021.6995580045,6890288.0119951246
07109,7109,1867,0701,1485061.9002655419,6890301.1418400044
07110,7110,2083,0701,1485227.3325585218,6889900.9940766972
07111,7111,1746,0701,1485884.5314954335,6889731.9770939527
07112,7112,2035,0701,1486286.2912157802,6889604.1820422867
07113,7113,1893,0701,1486894.2189248807,6889645.2214297177
07114,7114,1777,0701,1487595.8345174859,6889725.1950097168
07115,7115,1734,0701,1488451.8539016785,6889395.2294448279
07116,7116,2018,0701,1484948.9702507849,6889271.1333174296
07117,7117,1916,0701,1485566.1111996754,6889299.3111095792
07118,7118,1938,0701,1486696.4612970797,6888999.1909187408
07201,7201,1899,0702,1485150.6351824068,6888779.8907149229
07202,7202,1933,0702,1485374.8795902983,6888440.2907023216
07203,7203,2023,0702,1486046.4863821617,6888775.9743675170
07204,7204,2000,0702,1486181.2324537870,6888168.8284652736
07205,7205,1828,0702,1487188.2538349805,6888504.5253650201
07206,7206,2188,0702,1487308.2728106016,6888947.6409048755
07207,7207,2174,0702,1488146.9964819013,6888781.0936174085
07208,7208,1943,0702,1484981.7238704250,6887683.8259136090
07209,7209,1780,0702,1485522.2994817591,6887719.1232940955
07210,7210,2068,0702,1485897.7852572142,6887288.4775847634
07211,7211,2047,0702,1486691.7859093526,6887757.6291189669
07212,7212,1421,0702,1487177.5628696959,6887811.4231471345
07213,7213,1687,0702,1487387.7265136132,6888041.9917182494
07214,7214,1768,0702,1487125.3179929301,6886866.4007438142
07215,7215,2079,0702,1488131.4372550184,6887468.1170482244
07216,7216,2066,0702,1488896.9115288814,6887638.4189739553
07217,7217,1537,0702,1486018.7366659339,6886381.5694368267
07301,7301,2001,0703,1483159.7011830509,6886625.4094127379
07302,7302,1808,0703,1483956.1242294949,6886555.1345811412
07303,7303,1724,0703,1484711.8401119537,6886690.0036066379
07304,7304,1489,0703,1485200.7011409106,6886195.2727914108
07305,7305,1854,0703,1483432.5314782807,6886317.1273550149
07306,7306,1732,0703,1483131.5782355848,6885882.2343587549
07307,7307,1960,0703,1484234.6663049310,6886035.6554520782
07308,7308,1713,0703,1484866.0991115172,6885899.3035547268
07309,7309,1645,0703,1483078.4520478442,6885324.2021878073
07310,7310,1858,0703,1483747.2767083447,6885705.8311374309
07311,7311,1699,0703,1484484.2123896121,6885364.2095891675
07312,7312,1403,0703,1485246.1582981267,6885349.4098411016
07313,7313,1845,0703,1483446.6717608199,6884974.7629529657
07314,7314,1700,0703,1484009.5506587552,6885047.7463028561
07315,7315,1924,0703,1485125.9360457282,6884877.6232857434
07316,7316,1975,0703,1485743.5848564820,6885169.4255862599
07317,7317,1881,0703,1485775.8617524952,6884194.9053353341
07318,7318,1717,0703,1487244.3090886762,6884570.9199470896
07319,7319,2087,0703,1487723.7965163281,6882202.2926864503
07401,7401,1760,0704,1489477.8253340228,6887863.3989223558
07402,7402,1857,0704,1491594.2459466236,6886447.0216507092
07403,7403,1986,0704,1488945.5340226626,6886599.3694460234
07404,7404,1726,0704,1489669.5399366277,6886605.0221228739
07405,7405,1940,0704,1489043.2049569737,6885607.7421989935
07406,7406,2000,0704,1491188.7852535755,6884840.4031746946
07407,7407,1859,0704,1488767.1858417518,6884652.1055661906
07408,7408,1898,0704,1489415.7897605605,6884498.3296367899
07409,7409,1966,0704,1489976.7567805357,6884557.7120046057
07410,7410,2192,0704,1491586.3759440572,6884045.7238654345
07411,7411,2045,0704,1488699.9205662692,6884004.5935590137
07412,7412,1875,0704,1489514.1802077475,6883709.5672110897
07413,7413,2026,0704,1490618.0615108151,6883332.8470480656
07414,7414,2142,0704,1488620.7676046460,6883437.6720398888
07415,7415,1875,0704,1489447.3353188150,6883241.5372843593
07416,7416,2339,0704,1488733.6277166565,6882667.6387066711
07417,7417,1705,0704,1489433.1337662551,6882753.9833787056
07501,7501,2251,0705,1488942.2861424964,6881707.5248433724
07502,7502,1954,0705,1489787.3125752138,6882179.7935920861
07503,7503,1895,0705,1492061.7887296868,6882332.5335599128
07504,7504,2237,0705,1493636.1924332536,6883915.6896229647
07505,7505,1984,0705,1488769.7275940720,6881255.7259078110
07506,7506,2144,0705,1489656.7542181038,6881187.1809052210
07507,7507,2167,0705,1490308.3042947990,6881292.7055734964
07508,7508,1930,0705,1490830.5629643900,6880638.9997082129
07509,7509,2020,0705,1491981.1178025547,6881113.1366513036
07510,7510,1753,0705,1492471.9261855991,6880516.6158807920
07511,7511,1795,0705,1492014.3013606120,6879956.1257998124
07512,7512,1676,0705,1489310.6870737239,6880808.5689825816
07513,7513,1943,0705,1488785.1071901021,6880238.0852652155
07514,7514,2156,0705,1489046.8240631619,6878865.1507518543
07515,7515,1949,0705,1490092.7929406730,6879149.5736404844
07516,7516,2132,0705,1491057.0398234315,6879386.8335196283
07517,7517,2002,0705,1491878.8884215627,6878713.8087064605
07601,7601,1908,0706,1488384.5849910306,6877190.1865186421
07602,7602,2249,0706,1489905.5988165385,6877457.6936704358
07603,7603,2150,0706,1491625.4522269070,6877624.8817847297
07604,7604,2134,0706,1491282.1927374892,6876566.7107700668
07605,7605,2027,0706,1490311.2074658244,6875634.7248415509
07606,7606,1741,0706,1488879.1232358115,6875369.0350980842
07607,7607,2044,0706,1488222.5475494349,6876346.6825534347
07609,7609,1997,0706,1486947.0416831947,6875431.9256591955
07610,7610,1347,0706,1485787.5668998999,6875335.8240879225
07611,7611,2026,0706,1485810.5323458663,6874274.0292966645
07612,7612,1574,0706,1485988.3595785366,6874648.1190089686
07613,7613,2147,0706,1486392.8612890972,6874824.3696420891
07614,7614,2213,0706,1486992.4708036389,6874792.6209534267
07615,7615,1768,0706,1488290.2441093684,6873549.2089129258
07616,7616,2286,0706,1490617.2515792840,6873886.2443398293
07617,7617,1938,0706,1489480.0618002177,6871515.3311144151
07701,7701,1986,0707,1491677.2532292034,6874654.5543921897
07702,7702,2026,0707,1493057.7058446575,6874490.0140558705
07703,7703,2118,0707,1492070.7541229350,6873504.6995533034
07704,7704,2345,0707,1493152.0272833882,6873296.4562231405
07705,7705,1875,0707,1491809.2215482288,6872394.6845353516
07706,7706,1794,0707,1492759.0758030005,6871686.6743744398
07707,7707,1962,0707,1493587.7086199657,6872373.8864427097
07708,7708,2103,0707,1493729.2492319271,6871393.9231667416
07709,7709,1815,0707,1490650.4164484949,6870815.5819614474
07710,7710,1801,0707,1491297.4980065706,6871248.8012800850
07711,7711,1639,0707,1491463.4588559337,6871818.1538332952
07712,7712,1860,0707,1492219.5262105151,6870863.5827305578
07713,7713,1756,0707,1493343.1107816044,6870680.2492056256
07714,7714,1704,0707,1494244.3728874640,6870895.0937111415
07715,7715,1756,0707,1491072.2766559860,6869363.5525340866
07716,7716,1469,0707,1492755.3738331713,6870034.9518370228
07717,7717,1498,0707,1492302.1822387560,6869191.0239064889
07718,7718,1800,0707,1493687.7740594393,6869240.7879917538
08101,8101,1033,0801,1494253.8652751173,6889998.7640858153
08102,8102,1143,0801,1494534.8527226287,6889783.3281976627
08103,8103,1362,0801,1494539.9231265120,6889458.9811839694
08104,8104,1285,0801,1495123.6816976869,6889558.3328750990
08105,8105,1168,0801,1495201.9024160879,6889252.6050562588
08106,8106,1244,0801,1494825.7525129570,6889134.7851623083
08107,8107,1418,0801,1494624.9125294618,6888688.0917507205
08108,8108,1053,0801,1495010.0378686942,6888817.5834331689
08109,8109,1175,0801,1495641.8807296683,6888975.4030471118
08110,8110,1140,0801,1495324.3105497886,6888506.6694486951
08111,8111,992,0801,1495725.5419104891,6888387.1894822642
08112,8112,1435,0801,1496194.8807877235,6888789.5956972241
08113,8113,1436,0801,1496028.5835068275,6888272.8931804448
08114,8114,1166,0801,1496188.9671793052,6887986.2145291809
08115,8115,1134,0801,1496536.5223411950,6888416.9844939997
08116,8116,849,0801,1496858.0526357670,6888788.1146601783
08117,8117,1248,0801,1497060.2978055223,6888525.9995434452
08118,8118,1508,0801,1496706.4664704436,6888041.8272739872
08119,8119,1290,0801,1496522.6963001185,6887578.0799760232
08120,8120,1207,0801,1497155.2456034722,6888055.6455966095
08121,8121,1197,0801,1497700.2749748058,6887851.7120624632
08122,8122,1443,0801,1497482.4121815586,6887425.5063956724
08123,8123,1474,0801,1497526.4257648832,6886923.7289131023
08201,8201,1496,0802,1493404.7195663233,6888190.8464884656
08202,8202,1387,0802,1494354.6461138595,6887630.7779811798
08203,8203,1404,0802,1494679.9847266010,6888016.9572116183
08204,8204,1268,0802,1495082.7899640314,6888035.1266097315
08205,8205,1419,0802,1495339.8040869201,6888128.1400108738
08206,8206,1351,0802,1495760.0934396579,6887716.4938070411
08207,8207,1441,0802,1495261.9945804828,6887422.0589564871
08208,8208,1221,0802,1494623.7133358307,6887357.1828477457
08209,8209,1466,0802,1494326.2165293074,6886950.3173540998
08210,8210,1378,0802,1493245.3914017323,6887291.6200578185
08211,8211,1190,0802,1493973.5024256841,6886591.9160191584
08212,8212,1348,0802,1494466.1083477293,6886648.9979783213
08213,8213,1120,0802,1495038.1630831393,6886816.4709688779
08214,8214,1111,0802,1495265.4737560588,6887089.5891437698
08215,8215,1202,0802,1496107.2213890112,6887363.4218590073
08216,8216,1281,0802,1496629.5372540762,6887112.1709539741
08217,8217,1157,0802,1496440.9931130998,6886687.9824349694
08218,8218,1305,0802,1496039.1457542968,6886707.8790954882
08219,8219,1219,0802,1495365.3296664595,6886407.3184336042
08220,8220,1250,0802,1494614.7162667576,6886261.8276163703
08221,8221,1206,0802,1494204.4963727638,6886285.6813828330
08222,8222,1547,0802,1493877.8829027321,6885889.5906351535
08301,8301,1303,0803,1497317.8954056543,6886549.8993152473
08302,8302,1138,0803,1497649.1742309772,6886176.5507353647
08303,8303,1373,0803,1497041.5518255723,6885746.1201587459
08304,8304,1465,0803,1497102.7517827388,6886050.6989661129
08305,8305,1193,0803,1496932.6991430321,6886504.3457343224
08306,8306,1503,0803,1496519.2462450382,6885981.9119804120
08307,8307,1037,0803,1495923.3529266408,6885932.4308091179
08308,8308,1441,0803,1495968.7326405132,6885532.5207219692
08309,8309,1122,0803,1495478.9488548010,6885431.9672789965
08310,8310,1490,0803,1495301.2788924281,6885820.0187026532
08311,8311,1301,0803,1495171.5934267933,6885485.1846822724
08312,8312,1605,0803,1494520.7099826210,6885353.7663378958
08313,8313,1025,0803,1494573.2134618231,6885115.6299639344
08314,8314,1035,0803,1494938.0967633696,6884970.5274856333
08315,8315,1295,0803,1494672.2834374285,6884608.3496623002
08316,8316,1072,0803,1495675.5518220617,6884728.7311370168
08317,8317,1100,0803,1496104.4367071444,6884881.7469251584
08318,8318,1125,0803,1497358.2884495251,6884942.4426823910
08319,8319,989,0803,1498737.5935673253,6884350.6858966956
08320,8320,1074,0803,1499623.0087411953,6884418.7827962376
08321,8321,1117,0803,1500057.2470211149,6884237.4006133024
08322,8322,1180,0803,1499991.4444461907,6884852.5616745753
08323,8323,1373,0803,1499059.1015860327,6885844.2727810470
08324,8324,1412,0803,1498661.7374868831,6886959.5330085680
08401,8401,1500,0804,1496037.2832364265,6884315.7989977300
08402,8402,1374,0804,1494767.8693423425,6884027.2255539503
08403,8403,1367,0804,1494877.4211507658,6883508.4673423804
08404,8404,1377,0804,1495357.7657230755,6883329.2258306798
08405,8405,1388,0804,1495403.0493782209,6882732.6831788039
08406,8406,1473,0804,1496567.3001594022,6882645.2860610345
08407,8407,1410,0804,1496004.3329585874,6883395.6507884804
08408,8408,1173,0804,1496481.2385160055,6883672.7163085463
08409,8409,1444,0804,1497561.5840382774,6883050.4339300198
08410,8410,1117,0804,1498877.9783911637,6881212.8602687027
08411,8411,1490,0804,1497452.2884767202,6881663.7229522672
08412,8412,1434,0804,1496965.4645804334,6881701.5328541016
08413,8413,1565,0804,1496080.5214853715,6881464.7643965753
08414,8414,1313,0804,1496014.5679223596,6880304.5754618989
08415,8415,1058,0804,1496580.9512007602,6879921.0677613262
08416,8416,1018,0804,1496685.3385649370,6880772.6631891262
08417,8417,1120,0804,1497708.0042501711,6880874.2681173747
08418,8418,2127,0804,1498373.4500135030,6880583.4760666331
08419,8419,415,0804,1498621.3066745673,6880204.5927931825
08420,8420,1473,0804,1499161.7859274314,6879762.5901779849
08421,8421,1070,0804,1500176.2111206858,6879661.0738844024
08422,8422,1226,0804,1501059.7265567344,6879439.1599447923
08423,8423,1205,0804,1500370.9435240827,6878715.0546665424
08501,8501,1167,0805,1494418.6669866843,6881748.0629287884
08502,8502,1360,0805,1494037.7296180874,6878723.0984670613
08503,8503,1187,0805,1494906.3872269320,6880439.7619870277
08504,8504,1463,0805,1496415.5900672628,6878865.8536902154
08505,8505,1378,0805,1495822.7265233726,6877748.1577517241
08506,8506,1362,0805,1495155.5323537737,6877051.1702286797
08507,8507,1089,0805,1494291.9266524240,6876829.9039835818
08508,8508,1285,0805,1493503.4957979657,6876599.1120071970
08509,8509,1114,0805,1492643.1729861498,6877263.6420978699
08510,8510,1600,0805,1492525.0445554901,6876464.0077535696
08511,8511,1458,0805,1492445.2008411649,6875911.7978181634
08512,8512,1093,0805,1492871.9037932025,6875310.7845135406
08513,8513,986,0805,1493590.3444203110,6875731.6801255737
08514,8514,1027,0805,1494265.9525128764,6875801.2473267037
08515,8515,1150,0805,1494857.1777107029,6876003.7254570192
08516,8516,1174,0805,1495112.8740098195,6875380.7627690611
08517,8517,1377,0805,1495612.2239201120,6876476.0762604512
08518,8518,1226,0805,1496403.7378470968,6875956.1808920903
08519,8519,1052,0805,1496205.9405229560,6876835.4805810396
08520,8520,1409,0805,1496737.3542306949,6876240.8064116035
08521,8521,1228,0805,1497036.2704280838,6876991.5891484236
08522,8522,1441,0805,1499007.5003359653,6876202.0406129593
08601,8601,1597,0806,1497301.4641267927,6880183.9829431996
08602,8602,1644,0806,1498012.0143300081,6879670.1655753013
08603,8603,1144,0806,1498719.9958235831,6879101.0751356594
08604,8604,1291,0806,1497920.1696022216,6878670.3065735959
08605,8605,1302,0806,1497530.7348540276,6878953.4891128056
08606,8606,1183,0806,1497234.1349038642,6878062.7606206695
08607,8607,1994,0806,1497663.0176821132,6877525.2106356667
08608,8608,1819,0806,1498192.2522550756,6877975.8615419390
08609,8609,772,0806,1498645.5842396866,6877886.8350126157
08610,8610,1042,0806,1498981.2447118389,6878519.2563833725
08611,8611,1574,0806,1499357.6374739155,6878296.0425445279
08612,8612,1258,0806,1498684.1240987817,6877504.0614622952
08613,8613,1438,0806,1498274.2932584479,6877044.0213737534
08614,8614,1015,0806,1498825.3872976836,6876840.2459818674
08615,8615,1661,0806,1499089.1335623525,6877338.3119566217
08616,8616,1207,0806,1500074.9475423244,6877855.4513862776
08617,8617,1328,0806,1499567.6155659291,6877250.3470278913
08618,8618,1212,0806,1499636.4892279657,6876750.5803302852
08619,8619,1438,0806,1500296.1259331412,6876900.7767063156
08620,8620,1524,0806,1500308.6323070836,6877257.7011283878
08621,8621,873,0806,1500896.1740535719,6877063.9870315492
08622,8622,1346,0806,1500362.0456703121,6876555.3939243332
08701,8701,1488,0807,1501550.5388430126,6878516.1905277539
08702,8702,1442,0807,1503229.9253768495,6877809.3454319676
08703,8703,1163,0807,1502186.8405030405,6877180.7072789725
08704,8704,1561,0807,1501533.3235273007,6877209.9500889676
08705,8705,1267,0807,1500809.1168735421,6875992.8334623184
08706,8706,1539,0807,1500820.5264072949,6875017.3525198791
08707,8707,1424,0807,1501976.9544994019,6875876.5278777350
08708,8708,1398,0807,1502673.1119602560,6876791.4308413966
08709,8709,1486,0807,1504007.7681028501,6876828.0681128176
08710,8710,1474,0807,1504834.3717571278,6875750.3612525435
08711,8711,1518,0807,1503827.4994543961,6875902.9186456064
08712,8712,1535,0807,1503367.0312120554,6875634.8431479530
08713,8713,1493,0807,1503116.4289509929,6874860.4238865674
08714,8714,1420,0807,1502217.4474501575,6874369.9771605246
08715,8715,1504,0807,1500737.8749786709,6874048.3561076084
08716,8716,1632,0807,1501642.9834129268,6872987.6870246949
08717,8717,1551,0807,1503360.8684078068,6873810.3279995946
08718,8718,1662,0807,1503878.3358739191,6873200.6943315612
08719,8719,1536,0807,1504427.3020483928,6874432.8781705797
09101,9101,1445,0901,1496606.7144112028,6889584.7006831700
09102,9102,1919,0901,1496622.1354671028,6889159.0702406047
09103,9103,1980,0901,1497253.3539229610,6889249.5211356608
09104,9104,1279,0901,1497725.6588691864,6888703.1386951692
09105,9105,1328,0901,1497748.8899718893,6889877.7944036061
09106,9106,2017,0901,1499335.6123667241,6888466.7859970368
09107,9107,2108,0901,1500030.1042897007,6887535.7566329539
09108,9108,2087,0901,1501627.3433446512,6887127.4627288794
09109,9109,1947,0901,1501071.1308265426,6886728.6888722358
09110,9110,2085,0901,1500309.1781849132,6886191.5423747674
09111,9111,1939,0901,1501434.2169751788,6885630.5614474611
09112,9112,1639,0901,1500398.4760734132,6885311.2677450832
09113,9113,1623,0901,1500807.4611413190,6884746.5051115658
09114,9114,2144,0901,1501372.4287590093,6885026.1280785725
09115,9115,1688,0901,1501345.6185295060,6884277.8055273732
09116,9116,2215,0901,1500630.6364977681,6883915.2246486759
09117,9117,1928,0901,1499813.4882842440,6882366.5417294353
09118,9118,1071,0901,1503308.0269774655,6883868.3979528323
09119,9119,1215,0901,1504721.2465336889,6883055.5578211453
09201,9201,1958,0902,1502295.8421159780,6882821.1013936345
09202,9202,2068,0902,1503927.1730990845,6881658.0814779885
09203,9203,1944,0902,1502862.6287656438,6880936.4213082213
09204,9204,2177,0902,1504882.1416198816,6880431.9889298715
09205,9205,1526,0902,1503520.5843315960,6880029.9645116227
09206,9206,1734,0902,1501742.5459874009,6880761.0443548774
09207,9207,1486,0902,1503283.1864291050,6879139.3991933148
09208,9208,1394,0902,1504431.8599879676,6879085.1423033951
09209,9209,1338,0902,1503272.5114318363,6878754.0595464110
09210,9210,1814,0902,1504768.4628465855,6882278.8446820565
09211,9211,2313,0902,1506490.3626125292,6881904.1099490030
09212,9212,2027,0902,1507698.4205045707,6882285.5299959974
09213,9213,2260,0902,1503328.2382397745,6886106.7199182697
09214,9214,2221,0902,1503963.9503237070,6884499.7723460551
09215,9215,1322,0902,1504453.3751089219,6884608.8202648852
09216,9216,1494,0902,1505806.9577345287,6885207.5884675458
09217,9217,2070,0902,1504974.6962626386,6884259.5126114432
09218,9218,1201,0902,1505343.4326611457,6883276.3292585509
09219,9219,1273,0902,1505761.5770900943,6884350.6545272507
09220,9220,1748,0902,1505658.9428875523,6883944.4442864396
09221,9221,1991,0902,1507947.2480872802,6884117.6701536383
09301,9301,1770,0903,1508905.3082562562,6880950.3503494477
09302,9302,1905,0903,1506869.1040087773,6880963.5391217005
09303,9303,2294,0903,1506747.4883788901,6878517.7653710749
09304,9304,1794,0903,1508577.7777306354,6879949.8289657487
09305,9305,1913,0903,1509144.9522279683,6879716.8046131153
09306,9306,1902,0903,1508259.7211688443,6879325.8328549275
09307,9307,1611,0903,1509032.7404177508,6878453.6991614122
09308,9308,1954,0903,1506052.3136062087,6876741.9491361082
09309,9309,1374,0903,1508198.7372190109,6876585.1332486477
09310,9310,1614,0903,1507847.8814284764,6875366.7890925948
09311,9311,1870,0903,1509276.4819200716,6875219.0914409738
09312,9312,1450,0903,1507348.6120070054,6874255.7330259327
09313,9313,1965,0903,1508254.1505692601,6873655.1015710896
09314,9314,1931,0903,1507377.1738181342,6872754.9870865820
09315,9315,1426,0903,1506539.1090534921,6875918.6119509805
09316,9316,1691,0903,1506073.6864474041,6874892.9854421113
09317,9317,1104,0903,1505963.4318399914,6874154.4657059107
09318,9318,1932,0903,1505917.6810710372,6873482.9401605651
09319,9319,861,0903,1506570.1467850644,6873261.4380521365
09320,9320,1978,0903,1505385.4842727564,6873186.2824480766
09401,9401,1981,0904,1508638.5539463130,6872100.1723373942
09402,9402,1702,0904,1510195.8092236714,6871502.6514322273
09403,9403,2167,0904,1510789.7751863196,6874106.4856959572
09404,9404,1574,0904,1511588.8492801662,6872726.1862762524
09405,9405,1871,0904,1511822.0113272532,6871719.5322703896
09406,9406,1945,0904,1509795.4304334295,6881728.0325818695
09407,9407,1487,0904,1510536.2940817992,6881254.8403962720
09408,9408,1276,0904,1510896.2751926940,6879434.5504866336
09409,9409,1710,0904,1509837.0468071126,6880123.4187882850
09410,9410,1563,0904,1510342.5126561357,6878907.1084286617
09411,9411,1315,0904,1510310.3920650319,6876803.4956065146
09412,9412,2179,0904,1511499.4564781450,6876627.2393028447
09413,9413,1308,0904,1514614.1881383040,6873614.2761956351
09414,9414,1475,0904,1518035.3016783991,6871295.0805979986
09415,9415,797,0904,1514425.1331561429,6870946.1001214646
09416,9416,789,0904,1520303.1561196896,6867647.7108657649
09417,9417,383,0904,1518779.6697294749,6862640.1903667934
09418,9418,2296,0904,1510311.5264035852,6883096.5803471096
09419,9419,1482,0904,1512512.8912358901,6883290.0820381623
09420,9420,1163,0904,1512704.1566272792,6882603.1936914111
09421,9421,1854,0904,1511433.7882477813,6882903.0371354250
09422,9422,1771,0904,1511927.1048191816,6881906.8010444194
09501,9501,1502,0905,1511283.5196449040,6880996.3331753695
09502,9502,1904,0905,1512422.2516607645,6881137.3990260679
09503,9503,1243,0905,1513022.4210545730,6881077.4817344751
09504,9504,1883,0905,1512830.8415133564,6880573.7837486155
09505,9505,1220,0905,1514310.3117343746,6880979.9946859507
09506,9506,1298,0905,1517091.5585007190,6879934.3982355725
09507,9507,888,0905,1514554.0443985038,6880247.9864462661
09508,9508,1425,0905,1514212.6541459248,6880043.6595763918
09509,9509,1533,0905,1511618.0749431837,6880133.1214004494
09510,9510,1358,0905,1511975.0708032849,6880351.0345304431
09511,9511,1606,0905,1512996.7246065352,6879317.4760953560
09512,9512,2163,0905,1511866.1859154827,6878874.4569289116
09513,9513,2093,0905,1513867.1740351885,6878329.9161900207
09514,9514,2112,0905,1514205.0925413237,6877376.6243741466
09515,9515,1934,0905,1514215.2012596931,6876170.2065942697
09516,9516,1998,0905,1518460.9908325248,6874367.9108098885
09517,9517,2003,0905,1523223.6624511334,6876075.7358236359
09518,9518,1569,0905,1521721.4032151606,6872300.3002041252
09601,9601,1983,0906,1518297.9456034177,6882304.5755515732
09602,9602,1502,0906,1517090.6432543756,6882685.5722791078
09603,9603,1496,0906,1517299.2639796741,6882085.3433047989
09604,9604,1977,0906,1519133.3838732152,6881942.7819868550
09605,9605,2235,0906,1515960.8747020373,6881433.4487985391
09606,9606,1918,0906,1516243.5983186672,6882507.2253030725
09607,9607,1647,0906,1518104.5352965475,6884660.5068176920
09608,9608,2232,0906,1514639.2619235334,6882349.4337462047
09609,9609,1560,0906,1512682.8170000869,6883877.8228666931
09610,9610,1338,0906,1512857.0650908700,6884630.2408175748
09611,9611,1689,0906,1512937.1992225358,6885960.9371740278
09612,9612,2157,0906,1511211.6184592403,6885697.1214541597
09613,9613,1322,0906,1511515.6982523389,6884270.0010279473
09614,9614,2666,0906,1510026.7556725072,6885160.2169812163
09615,9615,1222,0906,1525930.9351287337,6882166.1710538743
09616,9616,1565,0906,1522947.2024687137,6882441.8224445237
09617,9617,1864,0906,1524961.5342291517,6878904.5032672146
09618,9618,1509,0906,1528646.7373764268,6880452.5159140825
09619,9619,1371,0906,1527997.4391217018,6877692.3368502697
10101,10101,1814,1001,1511723.1526226110,6903122.0186500717
10102,10102,1072,1001,1510995.1208018612,6903981.0138130905
10103,10103,1257,1001,1510528.2920057632,6904062.8300572652
10104,10104,1401,1001,1509584.6044987901,6903562.7884286614
10105,10105,1346,1001,1508534.2331831311,6903273.4180702856
10106,10106,1327,1001,1509158.9401845147,6903289.3215613570
10107,10107,1657,1001,1510267.4340493644,6903543.9775121212
10108,10108,1667,1001,1510678.1693318021,6903181.9101556037
10109,10109,1689,1001,1511379.9627560664,6903058.0718580391
10110,10110,1759,1001,1511074.0418220935,6902568.4384098994
10111,10111,2021,1001,1510034.2110665122,6902713.1743516494
10112,10112,1665,1001,1509716.8885491367,6901896.9320488023
10113,10113,1803,1001,1509350.4906903806,6901843.8947635973
10114,10114,1934,1001,1510171.2937471969,6901771.9744365131
10115,10115,2082,1001,1510810.2283420730,6901737.3436372308
10116,10116,1742,1001,1510841.1509347225,6900943.7281996980
10117,10117,1838,1001,1511335.5047490255,6900902.2970733987
10118,10118,1502,1001,1511923.5857493547,6901141.2889909940
10119,10119,1573,1001,1511181.4631581539,6900370.9571854789
10120,10120,1395,1001,1511333.2922547208,6899987.6109649958
10201,10201,1811,1002,1510348.4951700184,6900376.8366690464
10202,10202,1876,1002,1509843.1645803091,6900764.3569636596
10203,10203,2009,1002,1509263.8507460735,6900765.9702391149
10204,10204,2133,1002,1508839.9084025777,6900999.5050529866
10205,10205,1980,1002,1508769.2362301799,6900251.2312207771
10206,10206,1695,1002,1510190.8207082332,6899791.6620983379
10207,10207,1723,1002,1509419.4088402048,6899508.8167849099
10208,10208,1809,1002,1508638.7867049729,6899363.5229256339
10209,10209,1660,1002,1507342.6831846924,6900869.1172315804
10210,10210,1900,1002,1508101.8916353853,6899613.0214320822
10211,10211,1434,1002,1507823.5873636222,6898894.0462057078
10212,10212,1515,1002,1508108.9057353321,6897829.3757305229
10213,10213,1874,1002,1507347.7816003826,6897972.2106552105
10214,10214,1716,1002,1509180.2611719815,6898760.0896648737
10215,10215,1664,1002,1508954.5819726302,6897563.9176675528
10216,10216,1926,1002,1509037.9383282880,6898170.3766219541
10217,10217,1597,1002,1509822.3593782110,6898116.2647042908
10218,10218,1454,1002,1509882.0819283933,6897587.8741983315
10219,10219,1263,1002,1510290.2241157871,6898413.5796266980
10220,10220,1506,1002,1510650.5926102344,6899115.7154378956
10301,10301,1897,1003,1511470.4744616598,6898187.1690386133
10302,10302,1682,1003,1512380.3519985066,6899339.7372587854
10303,10303,1334,1003,1513352.1389196997,6899532.2979189390
10304,10304,1432,1003,1513986.7188249233,6899353.9586462462
10305,10305,1771,1003,1513898.6470913505,6898752.9436398074
10306,10306,2160,1003,1512880.9699136140,6899033.6059917836
10307,10307,1983,1003,1512728.6176795627,6898540.8076466210
10308,10308,1487,1003,1513256.9116619942,6897910.6992489491
10309,10309,2055,1003,1512612.6241406037,6897420.2744705873
10310,10310,1475,1003,1513756.1407427359,6897877.5333654154
10311,10311,1450,1003,1514220.1102972443,6898093.9241904505
10312,10312,1053,1003,1514700.3856187034,6898137.3492483450
10313,10313,1510,1003,1514675.1514856180,6899058.4423907520
10314,10314,1536,1003,1515050.0866034352,6898452.1007884508
10315,10315,1942,1003,1515621.7594622504,6898709.2608771091
10316,10316,1715,1003,1517065.5058941995,6898508.3408433599
10317,10317,1833,1003,1516359.8933739651,6897798.8601971278
10318,10318,1763,1003,1515298.8843282424,6897710.7845022166
